Date,BTC,ETH,SOL,DOGE,LINK,ADA,XLM,BCH,LTC,ZEC,DOT,UNI,AAVE,ETC,FIL,ATOM,ALGO,ICP,AVAX,NEAR,INJ,HBAR,APT,SUI,XRP
2023-03-23,28352.94,1817.49,22.2,0.07748,7.623,0.3724,0.092663,128.9,93.88,38.16,6.335,6.256,77.2,20.82,5.939,11.703,0.2198,5.206,17.58,2.048,4.241,0.06254,13.27,,
2023-03-24,27489.24,1751.93,20.67,0.07458,7.2,0.3602,0.088897,123.97,93.74,35.91,6.029,5.892,73.11,20.24,5.562,11.205,0.2093,4.954,16.98,1.964,4.191,0.06,12.22,,
2023-03-25,27488.18,1743.8,20.44,0.07412,7.082,0.3518,0.090755,125.24,91.6,35.56,5.909,5.717,71.43,20.03,5.385,11.093,0.2064,4.897,16.93,1.924,3.833,0.06016,11.59,,
2023-03-26,27992.9,1775.86,20.96,0.07442,7.265,0.3562,0.09195,124.81,93.41,36.29,6.049,5.791,72.93,20.35,5.688,11.337,0.2108,4.988,17.13,1.96,4.065,0.06205,11.85,,
2023-03-27,27142.87,1716.42,19.9,0.0729,6.876,0.3458,0.0926,120.49,89.27,35.89,5.868,5.648,69.78,19.69,5.35,10.843,0.2,4.756,16.49,1.846,3.795,0.05931,11.14,,
2023-03-28,27274.15,1773.7,20.45,0.07385,6.954,0.3683,0.097757,121.04,89.17,36.42,6.063,5.821,70.64,20.19,5.561,11.22,0.2017,4.833,16.73,1.886,4.182,0.05958,11.27,,
2023-03-29,28359.54,1793.41,21.1,0.07558,7.383,0.3811,0.101692,123.38,91.31,37.11,6.183,5.945,72.85,20.65,5.732,11.429,0.2354,5.144,17.31,2.0,4.352,0.06864,11.64,,
2023-03-30,28035.48,1793.68,20.55,0.07422,7.232,0.3762,0.106326,121.12,89.1,37.91,6.124,5.898,71.32,20.3,5.565,11.151,0.2247,5.021,17.24,1.927,4.677,0.065,11.16,,
2023-03-31,28474.4,1822.01,21.17,0.07698,7.591,0.3991,0.112266,124.08,89.59,38.77,6.344,6.064,74.21,20.75,5.689,11.179,0.2261,5.189,17.72,1.991,4.743,0.07302,11.4,,
2023-04-01,28471.46,1821.73,21.09,0.08186,7.551,0.3921,0.108254,126.17,92.6,38.27,6.351,6.1,74.19,21.25,5.76,11.393,0.2234,5.241,17.81,1.986,5.186,0.07065,11.27,,
2023-04-02,28188.34,1795.37,20.53,0.07907,7.26,0.3818,0.106631,123.03,92.83,36.66,6.271,5.95,72.99,20.44,5.55,11.13,0.214,5.077,17.27,1.92,5.164,0.07314,12.17,,
2023-04-03,27811.77,1810.92,20.47,0.09608,7.244,0.3871,0.106586,127.81,92.98,36.48,6.421,5.931,73.78,20.69,5.576,11.152,0.2144,4.931,17.11,1.948,5.882,0.06811,11.33,,
2023-04-04,28179.64,1871.36,20.92,0.09516,7.372,0.3897,0.106098,127.08,92.61,37.74,6.44,6.156,76.48,21.14,5.616,11.288,0.2181,4.997,17.66,1.997,5.468,0.06749,11.47,,
2023-04-05,28175.37,1908.9,20.97,0.09271,7.322,0.3923,0.107286,127.34,92.67,37.94,6.409,6.231,78.29,21.14,5.672,11.522,0.223,5.015,18.02,2.027,5.533,0.06694,11.55,,
2023-04-06,28053.46,1873.29,20.63,0.08546,7.207,0.3833,0.105941,126.15,91.04,37.77,6.284,6.081,80.6,20.71,5.602,11.339,0.218,4.891,17.99,1.986,5.63,0.06564,11.47,,
2023-04-07,27931.94,1865.02,20.45,0.08232,7.273,0.3839,0.106447,124.68,90.69,37.75,6.182,6.006,78.32,20.49,5.797,11.057,0.2192,4.983,17.62,2.018,5.591,0.06503,11.16,,
2023-04-08,27958.81,1850.06,20.04,0.08141,7.136,0.3857,0.104437,123.9,89.96,38.48,6.132,5.913,76.31,20.37,5.77,10.969,0.2162,4.918,17.47,1.971,5.408,0.0648,11.03,,
2023-04-09,28340.99,1859.84,20.3,0.08323,7.203,0.3897,0.104852,125.54,90.63,39.65,6.213,5.92,76.28,20.57,5.753,11.038,0.2165,5.019,17.56,2.01,5.717,0.06453,11.07,,
2023-04-10,29660.41,1911.23,20.92,0.08483,7.348,0.3973,0.10566,128.07,93.83,39.65,6.295,6.021,78.53,21.0,6.174,11.19,0.2212,5.185,17.94,2.069,6.326,0.06625,11.47,,
2023-04-11,30227.19,1891.82,23.01,0.08418,7.307,0.4021,0.105116,129.29,94.28,39.77,6.422,5.938,79.12,21.49,6.11,11.275,0.2201,5.335,18.15,2.055,6.635,0.06534,11.74,,
2023-04-12,29912.2,1918.91,23.82,0.08352,7.235,0.4051,0.10359,128.81,92.16,39.79,6.407,5.952,78.97,22.17,5.967,11.324,0.2152,5.401,18.26,2.229,6.579,0.06411,11.37,,
2023-04-13,30406.78,2013.98,24.47,0.08739,7.466,0.4256,0.105407,131.16,94.27,41.29,6.642,6.217,81.29,22.44,6.083,11.818,0.2214,5.475,18.84,2.205,6.781,0.06673,12.39,,
2023-04-14,30492.92,2101.85,24.74,0.08874,7.749,0.4385,0.107013,132.29,96.41,42.22,6.733,6.312,82.65,22.41,6.23,12.268,0.2274,5.505,19.23,2.222,8.091,0.06745,12.68,,
2023-04-15,30324.11,2092.45,24.07,0.08897,8.015,0.4528,0.106469,132.7,96.8,42.9,6.804,6.273,82.54,22.1,6.303,12.381,0.2318,5.867,19.1,2.316,8.218,0.06814,12.55,,
2023-04-16,30326.09,2120.07,25.37,0.09048,8.146,0.4516,0.10741,134.5,100.06,42.67,6.829,6.321,83.38,22.27,6.342,12.669,0.2346,6.073,20.18,2.324,9.291,0.06923,12.6,,
2023-04-17,29449.91,2075.63,24.6,0.09143,8.165,0.4345,0.103997,131.61,98.89,41.57,6.701,6.133,81.06,21.74,6.122,12.361,0.2209,6.25,20.53,2.288,9.069,0.06651,12.31,,
2023-04-18,30393.4,2104.61,24.83,0.09413,8.586,0.4436,0.105708,133.63,101.95,42.56,6.92,6.33,81.97,21.85,6.26,12.562,0.2223,6.821,21.21,2.345,8.622,0.06803,12.72,,
2023-04-19,28809.72,1934.8,22.68,0.08792,7.756,0.4164,0.097625,124.98,90.51,38.17,6.313,5.832,73.98,20.37,5.699,11.7,0.1991,6.118,18.98,2.148,8.321,0.06242,11.31,,
2023-04-20,28248.18,1943.16,22.2,0.08391,7.517,0.4006,0.095802,123.17,90.26,37.79,6.111,5.781,72.34,20.08,5.565,11.391,0.1905,5.88,18.3,2.049,7.904,0.06186,11.04,,
2023-04-21,27253.85,1848.16,21.25,0.07848,7.111,0.3824,0.092916,119.96,85.34,36.58,5.846,5.469,69.1,19.35,5.261,10.808,0.1854,5.534,16.94,1.926,7.276,0.05964,10.16,,
2023-04-22,27821.41,1874.48,21.8,0.08031,7.178,0.3957,0.095527,122.03,87.05,37.78,5.947,5.502,70.83,20.21,5.327,11.042,0.1899,5.616,17.22,1.945,7.651,0.06113,10.32,,
2023-04-23,27592.98,1861.9,21.47,0.07883,7.083,0.3889,0.094658,119.88,86.79,37.1,5.907,5.43,70.34,19.73,5.265,10.844,0.1881,5.418,16.85,1.912,6.873,0.06022,10.23,,
2023-04-24,27515.05,1842.17,21.38,0.07878,7.072,0.3837,0.093345,119.16,88.32,36.9,5.883,5.356,69.85,19.45,5.257,10.908,0.1855,5.373,16.93,1.885,6.992,0.05982,10.23,,
2023-04-25,28304.42,1866.23,21.94,0.07977,7.274,0.3948,0.094894,120.27,91.03,37.48,6.0,5.452,71.21,19.81,5.353,11.053,0.1879,5.491,17.64,1.959,8.268,0.06088,10.37,,
2023-04-26,28426.08,1866.73,21.28,0.07864,7.009,0.4015,0.093583,117.65,88.17,36.52,5.854,5.359,69.47,19.36,5.252,10.939,0.1812,5.322,17.19,1.891,8.403,0.06046,10.04,,
2023-04-27,29483.72,1908.92,22.32,0.08016,7.173,0.4102,0.094297,117.14,89.76,38.14,5.973,5.559,71.44,19.81,5.393,11.527,0.1842,5.742,17.73,1.922,8.902,0.06122,10.18,,
2023-04-28,29338.63,1892.54,23.36,0.08038,7.042,0.4048,0.094838,118.08,89.71,37.78,5.953,5.531,72.2,19.77,5.566,11.72,0.1838,6.051,17.57,1.919,8.409,0.06069,10.16,,
2023-04-29,29249.35,1908.96,23.2,0.08159,7.191,0.4026,0.095852,119.87,91.13,38.61,6.047,5.642,71.86,19.82,5.597,11.713,0.1837,6.494,17.49,1.939,8.083,0.06074,10.75,,
2023-04-30,29247.14,1870.76,22.73,0.07951,7.029,0.3959,0.094428,117.7,88.18,37.6,5.875,5.45,70.26,19.4,5.419,11.512,0.1802,6.401,17.09,1.933,7.748,0.0635,10.3,,
2023-05-01,28077.27,1831.41,21.96,0.07884,6.896,0.3868,0.092713,117.05,86.75,36.45,5.666,5.329,68.97,19.22,5.303,11.002,0.1774,5.768,16.65,1.838,7.859,0.05928,9.92,,
2023-05-02,28684.4,1871.26,22.26,0.07881,6.988,0.392,0.093596,119.28,88.22,36.79,5.716,5.329,69.13,19.24,5.284,11.037,0.1788,5.728,16.85,1.835,7.857,0.05886,9.92,,
2023-05-03,29038.75,1905.89,22.24,0.07963,7.128,0.3942,0.093547,120.08,88.88,37.03,5.778,5.391,71.74,19.56,5.344,11.1,0.1811,5.942,17.21,1.9,7.94,0.05865,10.02,,
2023-05-04,28857.23,1878.01,21.75,0.07842,7.004,0.3876,0.093504,117.46,88.42,36.33,5.673,5.265,70.87,19.3,5.266,10.988,0.1772,5.917,16.94,1.841,7.392,0.05751,9.68,,
2023-05-05,29536.76,1995.76,22.85,0.08031,7.235,0.3947,0.094397,120.23,88.73,37.11,5.852,5.556,73.55,19.61,5.274,11.227,0.1814,5.95,17.4,1.866,7.852,0.05844,9.84,,
2023-05-06,28902.66,1900.12,21.96,0.0769,6.932,0.3797,0.09252,117.15,83.44,35.9,5.643,5.296,69.88,19.01,5.058,10.86,0.1756,5.604,16.62,1.77,7.253,0.05706,9.22,,
2023-05-07,28474.53,1873.27,21.68,0.07665,6.915,0.3765,0.092034,116.29,83.52,35.32,5.634,5.268,68.82,18.78,5.035,11.0,0.1733,5.549,16.43,1.738,7.298,0.05663,9.23,,
2023-05-08,27695.06,1849.11,20.66,0.07248,6.587,0.3658,0.089477,111.31,77.8,33.14,5.374,4.973,64.59,18.3,4.543,10.6,0.1643,5.34,15.43,1.643,6.704,0.05463,8.32,,
2023-05-09,27647.29,1847.7,20.68,0.07317,6.528,0.3636,0.089097,122.21,79.96,33.25,5.326,4.956,64.5,18.77,4.549,10.385,0.1651,5.284,15.33,1.623,6.286,0.05413,8.37,,
2023-05-10,27624.01,1842.47,20.94,0.07317,6.592,0.3695,0.08907,115.88,81.01,33.47,5.466,5.139,64.68,18.84,4.604,10.998,0.1687,5.294,15.52,1.661,6.663,0.05428,8.64,,
2023-05-11,26986.56,1795.24,20.19,0.07197,6.367,0.3602,0.089481,113.39,80.93,32.63,5.281,5.07,62.33,18.1,4.355,11.029,0.1624,5.005,14.97,1.595,5.799,0.05139,8.07,,
2023-05-12,26808.84,1808.35,20.93,0.07238,6.624,0.3707,0.089062,114.86,80.49,33.0,5.345,5.198,63.2,18.23,4.436,11.161,0.1649,5.23,15.2,1.647,6.177,0.05235,8.31,,
2023-05-13,26789.48,1795.99,20.85,0.0717,6.494,0.3648,0.088308,113.04,80.27,32.71,5.35,5.104,62.21,18.11,4.385,10.892,0.1622,5.152,14.93,1.66,6.023,0.05146,8.27,,
2023-05-14,26929.98,1800.03,20.94,0.07197,6.55,0.3711,0.088698,115.26,83.54,32.92,5.352,5.141,62.26,18.12,4.453,10.924,0.163,5.198,15.03,1.657,6.084,0.05181,8.47,,
2023-05-15,27171.13,1816.79,20.98,0.07193,6.638,0.367,0.088039,116.05,86.94,32.9,5.315,5.12,62.81,18.3,4.452,10.798,0.1668,5.238,15.09,1.657,6.4,0.05233,8.62,,
2023-05-16,27037.68,1824.64,20.68,0.07276,6.657,0.3684,0.088014,116.73,90.01,33.15,5.296,5.143,62.86,18.27,4.426,10.892,0.1695,5.236,14.9,1.657,6.155,0.05241,8.54,,
2023-05-17,27407.77,1822.49,21.06,0.07484,6.757,0.3757,0.088768,117.93,93.9,33.95,5.42,5.339,65.0,18.53,4.545,10.935,0.1721,5.38,15.16,1.699,6.604,0.05331,8.71,,
2023-05-18,26820.49,1800.61,20.34,0.07341,6.53,0.3713,0.088766,115.28,90.38,33.66,5.338,5.307,64.94,18.33,4.46,10.734,0.165,5.268,14.69,1.655,6.655,0.05237,8.52,1.1416,
2023-05-19,26890.27,1812.84,20.35,0.07353,6.513,0.3683,0.089186,115.59,91.8,33.42,5.373,5.318,65.37,18.29,4.496,10.618,0.1648,5.313,14.68,1.664,7.012,0.0529,8.44,1.1312,
2023-05-20,27113.61,1819.96,20.28,0.07364,6.505,0.3665,0.088801,116.66,92.45,33.2,5.411,5.292,65.29,18.31,4.512,10.612,0.1647,5.229,14.63,1.662,7.24,0.05301,8.45,1.1249,
2023-05-21,26752.65,1805.28,19.62,0.07214,6.431,0.3604,0.088199,114.74,92.2,32.18,5.277,5.115,63.95,17.94,4.378,10.473,0.1616,5.057,14.32,1.61,6.74,0.05231,8.16,1.0748,
2023-05-22,26854.73,1817.76,19.53,0.0729,6.533,0.3678,0.08809,114.68,90.86,32.07,5.312,5.076,64.27,18.22,4.41,10.487,0.1611,5.074,14.67,1.613,6.675,0.05203,8.1,1.0499,
2023-05-23,27223.22,1854.41,20.02,0.07291,6.507,0.3703,0.088282,115.73,91.7,32.26,5.402,5.072,65.43,18.37,4.522,10.525,0.1624,5.043,14.71,1.641,6.798,0.05229,8.51,1.0536,
2023-05-24,26321.4,1799.75,19.22,0.07062,6.321,0.364,0.086548,112.03,85.84,30.97,5.256,4.973,63.98,17.77,4.46,10.416,0.1545,4.818,14.15,1.57,6.376,0.05088,8.08,0.9803,
2023-05-25,26479.06,1805.83,19.25,0.07088,6.278,0.3581,0.087126,111.93,86.61,31.22,5.244,4.953,63.5,17.71,4.417,10.478,0.1503,4.819,14.09,1.563,6.301,0.05064,7.97,0.982,
2023-05-26,26714.86,1828.43,19.36,0.07099,6.345,0.3629,0.08782,113.25,87.1,32.57,5.247,4.976,64.64,18.02,4.442,10.539,0.1501,4.825,14.33,1.577,6.42,0.0521,8.06,0.9909,
2023-05-27,26867.99,1830.67,20.43,0.07258,6.441,0.3668,0.088173,113.92,88.59,32.86,5.339,5.042,65.74,18.17,4.48,10.55,0.1504,4.907,14.57,1.633,6.408,0.05212,8.23,1.0001,
2023-05-28,28070.04,1909.25,20.82,0.07353,6.635,0.3827,0.088702,116.46,91.49,34.21,5.502,5.144,69.1,18.54,4.664,10.942,0.1531,4.996,14.9,1.669,7.088,0.05336,8.52,1.0623,
2023-05-29,27744.82,1893.2,20.59,0.07316,6.641,0.3788,0.089195,114.92,90.9,33.59,5.462,5.101,67.32,18.36,4.637,10.757,0.1516,4.875,14.47,1.626,7.41,0.05276,8.5,1.0407,
2023-05-30,27700.15,1901.11,21.27,0.07232,6.614,0.378,0.090893,113.97,92.29,33.83,5.443,5.138,66.67,18.26,4.827,10.836,0.1515,4.827,14.43,1.61,7.609,0.05279,8.5,1.0019,
2023-05-31,27223.08,1874.04,20.83,0.07166,6.481,0.3744,0.092581,113.32,90.44,32.22,5.316,5.023,63.87,18.0,4.696,10.457,0.1478,4.681,14.11,1.567,7.308,0.05131,8.35,0.9741,
2023-06-01,26828.42,1862.43,20.51,0.07145,6.348,0.3645,0.091219,113.39,94.23,31.53,5.207,4.982,62.67,17.83,4.698,10.336,0.1483,4.675,14.1,1.546,7.307,0.05024,8.56,0.9467,
2023-06-02,27250.69,1907.41,21.27,0.07258,6.454,0.3783,0.092007,114.85,95.49,32.2,5.279,5.067,63.66,18.15,4.964,10.659,0.1517,4.811,14.5,1.613,7.881,0.05084,9.05,0.9421,
2023-06-03,27077.6,1892.62,21.21,0.07271,6.425,0.3762,0.091937,115.0,96.04,32.3,5.341,5.086,63.62,18.14,4.855,10.704,0.1507,4.8,14.58,1.616,7.948,0.05025,8.98,0.9341,
2023-06-04,27122.04,1890.23,21.82,0.07249,6.451,0.3774,0.091495,115.67,94.21,31.95,5.316,5.013,62.8,18.23,4.669,10.754,0.1518,4.798,14.79,1.619,7.81,0.05016,9.18,0.9605,
2023-06-05,25741.5,1811.21,20.02,0.06649,6.058,0.3516,0.08787,108.77,87.75,29.37,5.07,4.728,59.91,17.02,4.219,10.013,0.1378,4.342,13.88,1.498,7.086,0.04879,8.12,0.8184,
2023-06-06,27243.63,1884.95,20.39,0.07025,6.263,0.3531,0.089665,114.85,90.94,30.09,5.203,4.77,61.74,17.57,4.399,10.151,0.1372,4.424,14.64,1.534,7.381,0.04959,8.23,0.8317,
2023-06-07,26346.41,1832.49,18.63,0.06731,5.919,0.3222,0.087423,111.2,88.84,28.7,5.024,4.554,59.16,16.92,4.135,9.437,0.125,4.193,14.01,1.413,6.903,0.04831,7.71,0.7576,
2023-06-08,26508.32,1845.99,18.9,0.06795,5.996,0.3229,0.087049,111.83,88.53,28.98,5.023,4.63,59.79,16.99,4.094,9.441,0.1233,4.178,13.93,1.415,6.967,0.04869,7.69,0.7304,
2023-06-09,26482.81,1840.46,17.4,0.06947,5.992,0.295,0.088987,110.82,89.3,28.99,4.982,4.58,60.03,16.95,4.031,9.173,0.1239,4.267,13.76,1.385,6.91,0.04846,7.45,0.7389,
2023-06-10,25856.1,1752.32,15.64,0.06179,5.24,0.275,0.082137,103.65,77.2,24.01,4.521,4.067,52.67,15.1,3.488,8.248,0.111,3.692,11.7,1.203,5.71,0.04546,6.02,0.6104,
2023-06-11,25937.02,1753.1,15.54,0.06154,5.176,0.2721,0.083611,102.85,77.72,24.77,4.526,4.06,52.16,15.11,3.431,8.445,0.1107,3.659,11.58,1.208,5.732,0.04443,6.25,0.605,
2023-06-12,25905.82,1742.66,15.18,0.06144,5.16,0.2748,0.083071,102.81,77.51,25.17,4.535,4.302,53.74,15.15,3.529,8.742,0.1127,3.731,11.51,1.197,5.677,0.04526,6.26,0.6622,
2023-06-13,25930.23,1739.54,15.03,0.06174,5.3,0.2752,0.082488,105.37,77.51,25.4,4.628,4.288,55.03,15.25,3.66,8.65,0.113,3.962,11.8,1.198,6.044,0.04684,6.25,0.6979,
2023-06-14,25123.34,1650.84,14.48,0.0604,5.249,0.2633,0.079319,101.77,73.15,24.44,4.568,4.401,52.04,14.76,3.565,8.501,0.1127,3.785,11.39,1.178,5.906,0.04539,6.03,0.6503,
2023-06-15,25569.99,1665.28,14.77,0.06148,5.305,0.2618,0.076344,104.76,74.54,24.76,4.371,4.424,50.1,15.05,3.662,8.658,0.1121,3.956,11.4,1.195,5.873,0.04287,6.22,0.6482,
2023-06-16,26329.6,1716.8,15.32,0.06214,5.322,0.263,0.077402,108.04,76.08,25.4,4.419,4.547,50.7,15.23,3.696,8.764,0.1157,3.99,11.54,1.215,6.092,0.0445,6.3,0.7075,
2023-06-17,26506.56,1727.09,15.65,0.06217,5.281,0.2667,0.079598,106.67,76.86,25.6,4.528,4.526,51.06,15.34,3.708,8.898,0.1185,3.98,11.62,1.257,6.308,0.04578,7.0,0.7504,
2023-06-18,26336.46,1720.43,15.43,0.0621,5.155,0.2609,0.079509,106.96,77.17,25.76,4.535,4.482,50.95,15.23,3.682,8.565,0.115,3.959,11.34,1.236,5.987,0.04523,6.73,0.7177,
2023-06-19,26837.78,1736.58,16.1,0.06242,5.133,0.2632,0.079994,106.84,77.44,26.23,4.528,4.482,51.91,15.38,3.689,8.605,0.1164,3.952,11.48,1.239,6.17,0.04507,6.95,0.7844,
2023-06-20,28320.43,1792.86,16.66,0.06315,5.268,0.2707,0.082795,110.06,80.39,26.4,4.664,4.575,53.11,15.79,3.784,8.772,0.1215,4.175,12.12,1.298,6.743,0.04899,7.22,0.8183,
2023-06-21,29995.08,1889.57,17.23,0.0656,5.556,0.2863,0.0867,135.67,85.05,27.32,4.824,4.771,55.07,16.79,3.923,9.044,0.1259,4.203,12.9,1.339,7.153,0.05047,7.47,0.8307,
2023-06-22,29886.31,1872.13,16.63,0.06556,5.561,0.29,0.086679,133.47,85.94,26.2,4.826,4.729,55.64,16.63,3.927,9.006,0.1248,4.138,12.66,1.323,6.964,0.0502,7.37,0.8038,
2023-06-23,30707.61,1893.66,17.14,0.06827,6.074,0.2968,0.08959,182.26,91.32,28.77,5.103,4.866,57.12,18.88,4.045,9.316,0.1353,4.335,13.29,1.382,7.151,0.05212,7.65,0.7986,
2023-06-24,30547.18,1875.87,16.66,0.06673,6.138,0.2896,0.090483,212.43,89.79,29.41,5.013,4.741,57.1,19.23,3.927,9.393,0.1328,4.264,13.02,1.411,6.912,0.05123,7.35,0.7535,
2023-06-25,30480.24,1899.73,16.97,0.06675,6.162,0.2923,0.091623,194.12,88.25,30.56,5.199,5.433,68.77,18.37,4.121,9.458,0.1371,4.33,13.44,1.4,6.964,0.05198,7.55,0.745,
2023-06-26,30272.18,1859.19,16.28,0.06479,6.058,0.2807,0.092184,223.86,87.22,30.33,5.023,5.268,63.22,18.63,3.958,9.188,0.1294,4.258,13.16,1.485,7.37,0.04972,7.28,0.7255,
2023-06-27,30697.38,1889.82,16.63,0.06559,6.198,0.2868,0.102839,230.11,88.09,30.27,5.097,5.279,64.97,18.68,4.026,9.43,0.1273,4.333,13.19,1.478,7.585,0.05057,7.43,0.7213,
2023-06-28,30074.94,1827.37,15.98,0.06255,5.813,0.2669,0.100427,225.12,83.01,28.88,4.88,4.83,59.38,17.48,3.771,9.127,0.1187,4.045,12.34,1.362,7.4,0.04768,6.93,0.6638,
2023-06-29,30446.47,1852.11,17.99,0.0634,5.891,0.275,0.102172,253.23,84.71,29.64,4.986,4.921,63.02,18.01,3.833,8.972,0.1201,4.042,12.67,1.348,7.871,0.04829,7.15,0.6798,
2023-06-30,30466.72,1933.57,18.85,0.06643,6.311,0.2868,0.110705,304.34,108.68,33.97,5.175,5.271,70.5,20.9,3.948,9.288,0.1219,4.095,13.02,1.384,8.021,0.05062,7.24,0.6889,
2023-07-01,30587.21,1924.14,18.7,0.06851,6.505,0.2925,0.107362,291.31,107.12,34.04,5.348,5.587,68.18,20.88,4.108,9.565,0.128,4.223,13.0,1.484,8.865,0.05076,7.4,0.6888,
2023-07-02,30613.51,1937.26,19.46,0.068,6.544,0.2918,0.107356,299.12,113.62,32.76,5.496,5.567,70.77,20.38,4.109,9.6,0.1238,4.202,13.12,1.465,8.772,0.05007,7.33,0.691,
2023-07-03,31161.8,1955.76,19.27,0.06846,6.628,0.2967,0.106004,291.95,107.3,33.18,5.427,5.526,72.97,20.09,4.729,9.945,0.1284,4.463,13.25,1.455,8.613,0.05022,7.51,0.7,
2023-07-04,30771.25,1936.42,19.15,0.06895,6.521,0.2924,0.103335,272.41,104.28,33.12,5.35,5.508,77.07,19.53,4.548,9.689,0.1241,4.343,13.03,1.397,8.558,0.04852,7.66,0.6858,
2023-07-05,30499.27,1910.14,19.0,0.067,6.3,0.284,0.10053,272.14,102.61,31.79,5.207,5.41,74.62,19.38,4.597,9.397,0.1198,4.245,12.66,1.353,8.286,0.04724,7.43,0.6627,
2023-07-06,29899.38,1845.8,19.6,0.06487,6.084,0.2784,0.096273,274.92,95.24,30.4,5.017,5.259,70.25,18.71,4.314,9.175,0.1131,4.055,12.39,1.308,7.89,0.04612,7.11,0.6479,
2023-07-07,30352.08,1870.93,21.51,0.06543,6.157,0.2847,0.097374,278.52,98.24,29.6,5.12,5.479,74.75,19.21,4.403,9.169,0.1125,4.107,12.75,1.329,7.96,0.04717,7.22,0.6608,
2023-07-08,30291.69,1865.56,21.81,0.06575,6.198,0.2907,0.099694,271.94,97.8,28.86,5.129,5.25,73.61,19.0,4.341,9.215,0.1117,4.053,13.64,1.383,8.092,0.04708,7.07,0.6526,
2023-07-09,30168.38,1863.01,21.33,0.06538,6.147,0.2846,0.099001,265.61,95.1,28.52,5.081,5.234,71.9,18.65,4.335,9.43,0.1105,4.034,13.58,1.328,8.218,0.04703,7.09,0.6582,
2023-07-10,30419.89,1880.62,21.3,0.06523,6.169,0.2877,0.099865,274.88,96.77,28.96,5.134,5.238,69.34,18.95,4.322,9.247,0.11,4.073,13.39,1.332,8.132,0.04755,7.1,0.6551,
2023-07-11,30626.55,1878.66,22.07,0.06529,6.207,0.2928,0.098486,274.05,96.78,28.95,5.213,5.264,73.36,18.9,4.298,9.2,0.1089,4.112,13.27,1.329,8.003,0.04835,7.04,0.656,
2023-07-12,30381.81,1871.65,21.93,0.06505,6.252,0.289,0.09618,282.16,96.21,29.22,5.149,5.278,75.69,18.78,4.237,9.069,0.1057,4.122,13.02,1.327,7.967,0.04837,6.98,0.656,
2023-07-13,31471.83,2005.95,26.03,0.07044,7.128,0.357,0.155163,274.18,101.92,32.95,5.546,5.878,79.22,20.18,4.669,9.894,0.1219,4.38,14.11,1.464,8.771,0.05252,7.57,0.6984,0.8177
2023-07-14,30330.52,1938.91,26.7,0.06851,6.963,0.328,0.134953,264.5,95.2,31.91,5.455,5.876,81.18,19.09,4.44,9.791,0.1136,4.256,14.65,1.499,9.452,0.05119,7.38,0.6806,0.7186
2023-07-15,30301.65,1931.9,27.47,0.07195,6.924,0.3263,0.12783,253.48,94.81,31.28,5.434,5.815,79.03,19.25,4.44,9.712,0.1138,4.209,14.84,1.491,9.369,0.05213,7.46,0.6833,0.715
2023-07-16,30247.64,1923.38,27.43,0.06957,6.61,0.3148,0.131473,250.03,92.97,30.86,5.313,5.727,76.9,18.8,4.358,9.404,0.1157,4.089,14.29,1.446,8.889,0.05069,7.41,0.672,0.7475
2023-07-17,30143.08,1911.38,26.81,0.06987,7.191,0.3119,0.129169,242.14,92.22,32.46,5.305,5.918,75.2,19.07,4.342,9.439,0.1204,4.093,14.4,1.5,9.173,0.05196,7.81,0.7203,0.7377
2023-07-18,29861.93,1897.72,25.56,0.06868,6.914,0.3094,0.132516,243.7,91.58,31.25,5.184,5.911,72.08,18.75,4.282,9.294,0.1141,4.073,13.81,1.47,8.946,0.05289,7.6,0.7364,0.7787
2023-07-19,29916.72,1888.73,26.3,0.07003,6.917,0.3227,0.156489,243.98,92.01,31.34,5.193,5.874,71.68,18.76,4.257,9.187,0.1139,4.062,14.0,1.465,8.966,0.05616,7.56,0.7106,0.8201
2023-07-20,29809.13,1891.72,25.37,0.0706,8.359,0.3162,0.163197,244.23,92.36,31.17,5.358,6.015,72.53,18.7,4.435,9.374,0.1151,4.043,13.87,1.528,9.27,0.05726,7.43,0.6887,0.7946
2023-07-21,29907.98,1891.92,25.52,0.07325,8.135,0.3132,0.157218,246.14,94.09,31.5,5.488,6.207,74.33,18.74,4.469,9.431,0.1154,4.068,13.96,1.48,8.995,0.05545,7.54,0.6839,0.7716
2023-07-22,29795.03,1866.69,24.54,0.07054,7.882,0.3101,0.155604,239.6,92.06,31.31,5.317,5.993,71.76,18.49,4.458,9.263,0.1147,4.135,13.52,1.443,8.639,0.05367,7.68,0.6932,0.7329
2023-07-23,30081.61,1888.65,24.77,0.07181,7.893,0.3172,0.155986,249.51,93.17,31.81,5.389,6.141,72.29,18.69,4.567,9.278,0.116,4.216,13.55,1.457,8.708,0.05351,7.58,0.681,0.7382
2023-07-24,29176.98,1849.69,23.37,0.07419,7.588,0.3054,0.145622,238.49,89.13,29.9,5.21,5.781,70.27,18.13,4.521,9.009,0.1099,4.018,13.11,1.378,8.15,0.052,7.05,0.6368,0.7022
2023-07-25,29225.14,1857.28,23.28,0.08185,7.393,0.3037,0.144842,237.04,89.44,29.8,5.176,5.79,70.08,18.09,4.401,8.956,0.1099,4.019,13.34,1.349,7.994,0.05231,6.98,0.6388,0.7088
