timestamp,date,open,high,low,close,volume
1597651200000,2020-08-17 08:00,11808,11918.6,11806.5,11907,6345.82342476
1597665600000,2020-08-17 12:00,11907.2,12450,11785.5,12408.2,15997.57316623
1597680000000,2020-08-17 16:00,12408.3,12443.9,12265,12322.4,7457.99555592
1597694400000,2020-08-17 20:00,12322.3,12393.3,12205.6,12279.3,7840.77693693
1597708800000,2020-08-18 00:00,12279.3,12384.7,12269.9,12298.3,6042.66202181
1597723200000,2020-08-18 04:00,12298.2,12306,12186.6,12258,4966.65677941
1597737600000,2020-08-18 08:00,12257.9,12291.7,12154.6,12166.8,5657.8141368
1597752000000,2020-08-18 12:00,12166.8,12258.1,11826,11935.9,12098.69336414
1597766400000,2020-08-18 16:00,11936,12038.7,11855.6,11980.9,8566.79704135
1597780800000,2020-08-18 20:00,11980.9,12084,11943.9,11946.5,5750.95507036
1597795200000,2020-08-19 00:00,11946.5,12018,11826.3,11837.8,5374.57415489
1597809600000,2020-08-19 04:00,11837.8,11872.9,11613.6,11820.5,10125.50303948
1597824000000,2020-08-19 08:00,11820.5,11863,11733.7,11840.4,7427.09851304
1597838400000,2020-08-19 12:00,11840.4,11910,11699.7,11727.2,7173.49151087
1597852800000,2020-08-19 16:00,11727.3,11783.3,11641.7,11653,10503.30381838
1597867200000,2020-08-19 20:00,11652.1,11771.1,11572.4,11753.4,5581.13454704
1597881600000,2020-08-20 00:00,11753.1,11824.1,11692.9,11700,4963.41245436
1597896000000,2020-08-20 04:00,11700.1,11786.2,11670.4,11703.6,5530.29355749
1597910400000,2020-08-20 08:00,11703.7,11816.3,11686.3,11816.3,5469.96387089
1597924800000,2020-08-20 12:00,11816.7,11859,11740,11852.7,5605.86707527
1597939200000,2020-08-20 16:00,11852.7,11875.1,11814.3,11842.9,7834.44144903
1597953600000,2020-08-20 20:00,11843.4,11879,11805.3,11856,5245.29567197
1597968000000,2020-08-21 00:00,11856,11875.9,11782.3,11865.7,4709.87684366
1597982400000,2020-08-21 04:00,11865.7,11869.1,11805.4,11837.4,5906.230063
1597996800000,2020-08-21 08:00,11837.4,11837.4,11691.4,11716.8,6141.24126151
1598011200000,2020-08-21 12:00,11716.7,11772.1,11626.3,11723.9,5816.18389428
1598025600000,2020-08-21 16:00,11723.5,11764.9,11608,11672.5,10919.91923232
1598040000000,2020-08-21 20:00,11672.5,11708.5,11494.7,11528.3,6542.38163349
1598054400000,2020-08-22 00:00,11528.3,11539.9,11380.5,11476,6698.63542202
1598068800000,2020-08-22 04:00,11476,11587,11415,11578.8,8479.76830321
1598083200000,2020-08-22 08:00,11578.8,11621,11546.5,11561.5,7432.72606013
1598097600000,2020-08-22 12:00,11561.5,11639,11561.5,11581.8,4246.06889762
1598112000000,2020-08-22 16:00,11581.8,11617.2,11554.9,11589.2,6919.81794362
1598126400000,2020-08-22 20:00,11589.2,11682.5,11571.7,11664.2,4045.81409854
1598140800000,2020-08-23 00:00,11664.2,11690.7,11588,11600.3,5404.99415859
1598155200000,2020-08-23 04:00,11600.3,11621.8,11559.5,11616.2,3913.71328637
1598169600000,2020-08-23 08:00,11616.1,11617.8,11515.8,11525.5,5280.48048742
1598184000000,2020-08-23 12:00,11525.5,11665.2,11524.1,11651.8,3776.44362143
1598198400000,2020-08-23 16:00,11651.8,11690,11620.6,11682.7,6988.17335162
1598212800000,2020-08-23 20:00,11682.7,11712.7,11639.3,11647.2,3789.08254625
1598227200000,2020-08-24 00:00,11647.2,11685.3,11588,11681.2,4033.91908673
1598241600000,2020-08-24 04:00,11681.2,11773.3,11639.4,11757.3,5072.39098016
1598256000000,2020-08-24 08:00,11757.3,11821.1,11757.2,11793.6,7470.28341672
1598270400000,2020-08-24 12:00,11793.5,11822.4,11729.7,11762.7,5614.54976978
1598284800000,2020-08-24 16:00,11762.7,11785.9,11701.3,11748.8,5078.39316169
1598299200000,2020-08-24 20:00,11749,11786,11707.1,11752.6,3631.11321227
1598313600000,2020-08-25 00:00,11752.6,11768,11658.7,11671.4,5009.48687414
1598328000000,2020-08-25 04:00,11671.5,11699.8,11553.2,11584,6238.47688661
1598342400000,2020-08-25 08:00,11584,11657.9,11508,11617.6,5873.2214638
1598356800000,2020-08-25 12:00,11617.6,11617.6,11329.2,11418.2,12097.88927742
1598371200000,2020-08-25 16:00,11418.2,11440,11111,11292.4,12308.70553098
1598385600000,2020-08-25 20:00,11292.4,11387,11226,11320.9,6095.0029363
